ppt,trial,block,stake,s1,s2,choice,stimuli_left,stimuli_right,points,rews_1,rews_2,rt_1,rt_2,timeout_1,timeout_2,missed,score
107,99,3,1,2,2,3,3,4,0.888889,0.666667,0.888889,1.2105,0.785632,0,0,0,226.111
107,100,3,1,2,2,3,3,4,0.777778,0.444444,0.777778,0.463601,0.246767,0,0,0,226.889
107,101,3,1,2,2,3,3,4,0.555556,0.222222,0.555556,0.412708,0.318673,0,0,0,227.444
107,102,3,5,2,2,3,3,4,0.666667,0.555556,0.666667,0.753082,0.362186,0,0,0,230.778
107,103,3,5,2,2,3,3,4,0.777778,0.111111,0.777778,0.512819,0.601649,0,0,0,234.667
107,104,3,5,1,2,1,2,1,0.888889,0.111111,0.888889,0.794152,0.449714,0,0,0,239.111
107,105,4,1,1,2,1,2,1,0.888889,0.555556,0.888889,0.646516,0.234356,0,0,0,240
107,106,4,1,2,2,3,4,3,0.777778,0.666667,0.777778,0.381981,0.338277,0,0,0,240.778
107,107,4,5,1,2,1,2,1,0.666667,0.555556,0.666667,0.526018,0.36684,0,0,0,244.111
107,108,4,1,2,2,3,4,3,0.666667,0.333333,0.666667,0.597753,0.276743,0,0,0,244.778
107,109,4,5,1,2,1,2,1,0.777778,0.555556,0.777778,0.544876,0.301058,0,0,0,248.667
107,110,4,5,1,2,1,1,2,0.555556,0.777778,0.555556,0.565592,0.49917,0,0,0,251.444
107,111,4,5,1,2,1,1,2,0.666667,0.222222,0.666667,0.438155,0.29573,0,0,0,254.778
107,112,4,5,2,2,3,3,4,0.888889,0.444444,0.888889,0.51419,0.25295,0,0,0,259.222
107,113,4,1,1,2,1,2,1,0.888889,0.333333,0.888889,0.992988,0.431595,0,0,0,260.111
107,114,4,5,2,2,3,3,4,1,0.111111,1,0.520028,0.395812,0,0,0,265.111
107,115,4,5,1,2,1,1,2,0.777778,0.333333,0.777778,0.650874,0.570419,0,0,0,269
107,116,4,1,2,2,3,3,4,0.777778,0.111111,0.777778,0.68302,0.713801,0,0,0,269.778
107,117,4,1,2,2,3,4,3,0.777778,0,0.777778,0.48015,0.741572,0,0,0,270.556
107,118,4,1,2,2,3,4,3,0.666667,0.222222,0.666667,0.556953,0.431603,0,0,0,271.222
107,119,4,1,2,1,4,3,4,0.333333,0.333333,0.333333,0.558745,0.274917,0,0,0,271.556
107,120,4,1,1,2,1,2,1,0.222222,0,0.222222,0.557583,0.280237,0,0,0,271.778
107,121,4,1,1,1,2,1,2,0.111111,0.111111,0.555556,0.77364,0.313932,0,0,0,271.889
107,122,4,1,1,2,1,2,1,0.555556,0.222222,0.555556,0.712953,0.282768,0,0,0,272.444
107,123,4,5,2,2,3,3,4,0.333333,0.222222,0.333333,0.667783,0.342842,0,0,0,274.111
107,124,4,1,1,2,1,1,2,0.333333,0.111111,0.333333,0.700345,0.44685,0,0,0,274.444
107,125,4,1,2,2,3,4,3,0.666667,0.111111,0.666667,0.616146,0.231099,0,0,0,275.111
107,126,4,5,2,2,3,3,4,0.666667,0.111111,0.666667,0.453822,0.231942,0,0,0,278.444
107,127,4,5,2,2,3,3,4,0.444444,0.222222,0.444444,0.511621,0.349273,0,0,0,280.667
107,128,4,5,2,2,3,4,3,0.555556,0.444444,0.555556,0.802584,0.352088,0,0,0,283.444
107,129,4,1,1,2,1,1,2,0.666667,0.333333,0.666667,1.79154,0.394256,0,0,0,284.111
107,130,4,1,2,1,4,3,4,0.222222,0.222222,0.666667,0.384734,0.275293,0,0,0,284.333
107,131,4,5,1,2,1,2,1,0.555556,0,0.555556,0.640531,0.255067,0,0,0,287.111
107,132,4,5,1,2,1,2,1,1,0.222222,1,0.576453,0.401576,0,0,0,292.111
107,133,4,1,1,2,1,1,2,0.888889,0.222222,0.888889,0.857384,0.307432,0,0,0,293
107,134,4,1,2,2,3,3,4,0.888889,0.111111,0.888889,0.97806,0.372985,0,0,0,293.889
107,135,4,1,2,2,3,4,3,0.666667,0.111111,0.666667,0.480667,0.365848,0,0,0,294.556
107,136,4,1,1,2,1,2,1,0.333333,0.444444,0.333333,0.514286,1.35695,0,0,0,294.889
107,137,4,5,2,2,3,3,4,0.222222,0.666667,0.222222,0.599095,0.337678,0,0,0,296
107,138,4,5,1,1,2,2,1,0.777778,0.777778,0.111111,0.817336,0.26289,0,0,0,299.889
107,139,4,1,1,1,2,1,2,0.666667,0.666667,0,1.22866,0.343454,0,0,0,300.556
117,0,1,1,1,0,-1,2,1,0,0.666667,0.444444,-1,-1,1,0,1,0
117,1,1,5,2,2,3,3,4,0.333333,0.777778,0.333333,0.71434,0.695919,0,0,0,1.66667
117,2,1,1,2,1,4,4,3,0.555556,0.555556,0.555556,0.995574,0.536395,0,0,0,2.22222
117,3,1,5,2,1,4,3,4,0.444444,0.444444,0.444444,1.60141,0.625823,0,0,0,4.44444
117,4,1,1,1,1,2,2,1,0.333333,0.333333,0.444444,0.859547,0.887684,0,0,0,4.77778
117,5,1,5,2,2,3,4,3,0.555556,0.333333,0.555556,1.62956,0.760964,0,0,0,7.55556
117,6,1,1,2,2,3,4,3,0.888889,0.666667,0.888889,1.69187,0.839639,0,0,0,8.44444
117,7,1,1,1,1,2,2,1,0.555556,0.555556,1,1.60438,0.706768,0,0,0,9
117,8,1,5,1,2,1,1,2,0.888889,0.444444,0.888889,0.97687,0.519354,0,0,0,13.4444
117,9,1,1,1,1,2,2,1,0.444444,0.444444,0.777778,0.838924,0.394613,0,0,0,13.8889
117,10,1,1,2,2,3,4,3,0.888889,0.333333,0.888889,0.753711,0.537994,0,0,0,14.7778
117,11,1,5,1,1,2,2,1,0.666667,0.666667,0.777778,1.14127,0.560255,0,0,0,18.1111
117,12,1,1,1,1,2,2,1,0.333333,0.333333,0.888889,0.68037,0.41618,0,0,0,18.4444
117,13,1,5,2,2,3,4,3,0.555556,0.111111,0.555556,0.508639,0.558717,0,0,0,21.2222
117,14,1,5,1,2,1,1,2,0.666667,0.111111,0.666667,0.718957,0.673119,0,0,0,24.5556
117,15,1,5,1,1,2,1,2,0.111111,0.111111,0.555556,0.641162,0.873631,0,0,0,25.1111
117,16,1,1,2,2,3,4,3,0,0.222222,0,1.15243,0.660172,0,0,0,25.1111
117,17,1,1,2,1,4,4,3,0.666667,0.666667,0.333333,1.35092,0.609497,0,0,0,25.7778
117,18,1,1,1,1,2,2,1,0.777778,0.777778,0.444444,0.960514,0.58254,0,0,0,26.5556
117,19,1,5,2,2,3,3,4,0.333333,0.777778,0.333333,0.913218,0.53121,0,0,0,28.2222
117,20,1,5,2,2,3,4,3,0.444444,0.666667,0.444444,1.37081,1.53335,0,0,0,30.4444
117,21,1,5,1,2,1,1,2,0.555556,0.444444,0.555556,1.34605,0.459992,0,0,0,33.2222
117,22,1,1,1,1,2,2,1,0.555556,0.555556,0.333333,0.772471,0.514011,0,0,0,33.7778
117,23,1,1,1,2,1,2,1,0.333333,0.444444,0.333333,1.86575,0.702908,0,0,0,34.1111
117,24,1,5,1,1,2,2,1,0.222222,0.222222,0.111111,0.788503,0.595184,0,0,0,35.2222
117,25,1,5,2,2,3,3,4,0.222222,0.444444,0.222222,0.876582,1.07226,0,0,0,36.3333
117,26,1,5,1,1,2,1,2,0.222222,0.222222,0.222222,0.943128,0.56922,0,0,0,37.4444
117,27,1,5,2,2,3,4,3,0.333333,0.444444,0.333333,1.876,0.522222,0,0,0,39.1111
117,28,1,1,1,1,2,2,1,0.666667,0.666667,0.111111,0.859951,0.540497,0,0,0,39.7778
117,29,1,1,1,2,1,1,2,0.111111,0.555556,0.111111,0.947848,0.662066,0,0,0,39.8889
117,30,1,5,1,2,1,2,1,0.444444,0.444444,0.444444,1.26983,0.40957,0,0,0,42.1111
117,31,1,1,2,2,3,4,3,0.666667,0.666667,0.666667,1.02947,0.843882,0,0,0,42.7778
117,32,1,5,2,2,3,3,4,0.555556,0.777778,0.555556,0.971787,0.568649,0,0,0,45.5556
117,33,1,1,1,2,1,1,2,0.555556,0.555556,0.555556,1.66394,1.00647,0,0,0,46.1111
117,34,1,1,2,2,3,4,3,0.555556,0.333333,0.555556,0.817838,0.573361,0,0,0,46.6667
117,35,2,1,1,2,1,2,1,0.666667,0.444444,0.666667,0.939901,0.611042,0,0,0,47.3333
117,36,2,5,2,1,4,3,4,0.666667,0.666667,0.666667,1.13367,0.605592,0,0,0,50.6667
117,37,2,1,2,2,3,4,3,0.666667,0.777778,0.666667,0.912917,0.657631,0,0,0,51.3333
117,38,2,5,2,1,4,3,4,0.888889,0.888889,0.666667,1.17557,0.692272,0,0,0,55.7778
117,39,2,5,1,2,1,1,2,0.555556,0.666667,0.555556,0.921362,0.75841,0,0,0,58.5556
117,40,2,1,1,2,1,2,1,0.777778,0.666667,0.777778,0.956687,0.68709,0,0,0,59.3333
117,41,2,1,2,1,4,4,3,0.444444,0.444444,0.777778,1.46359,0.616112,0,0,0,59.7778
117,42,2,1,1,2,1,1,2,0,0.555556,0.888889,1.85309,-1,0,1,1,59.7778
117,43,2,5,1,1,2,2,1,0.222222,0.222222,0.555556,1.66376,1.52669,0,0,0,60.8889
117,44,2,5,1,1,2,1,2,0.111111,0.111111,0.444444,1.28152,0.624838,0,0,0,61.4444
117,45,2,1,2,1,4,4,3,0.222222,0.222222,0.888889,1.41392,0.706142,0,0,0,61.6667
117,46,2,5,2,2,3,4,3,0.555556,0.444444,0.555556,1.30635,0.563143,0,0,0,64.4444
117,47,2,1,2,2,3,3,4,0.888889,0.666667,0.888889,1.20955,0.946294,0,0,0,65.3333
117,48,2,1,1,2,1,2,1,0.888889,0.444444,0.888889,1.48823,0.631627,0,0,0,66.2222
117,49,2,1,1,2,1,2,1,0,0.555556,0.888889,1.32962,-1,0,1,1,66.2222
117,50,2,1,1,2,1,2,1,0.888889,0.777778,0.888889,0.98762,0.497913,0,0,0,67.1111
117,51,2,5,2,2,3,3,4,0.888889,0.888889,0.888889,1.55005,0.517128,0,0,0,71.5556
117,52,2,1,1,2,1,2,1,0.888889,0.888889,0.888889,1.1079,0.41885,0,0,0,72.4444
117,53,2,5,1,2,1,1,2,0.888889,0.777778,0.888889,1.24796,0.526049,0,0,0,76.8889
117,54,2,5,2,2,3,3,4,0.333333,0.888889,0.333333,1.79581,0.78763,0,0,0,78.5556
117,55,2,1,2,2,3,3,4,0.111111,0.777778,0.111111,1.10698,0.464855,0,0,0,78.6667
117,56,2,5,1,1,2,1,2,0.888889,0.888889,0.666667,1.73024,0.580555,0,0,0,83.1111
117,57,2,1,2,1,4,3,4,0.666667,0.666667,0.666667,1.34129,0.590427,0,0,0,83.7778
117,58,2,1,1,2,1,2,1,0.777778,0.222222,0.777778,1.88304,0.953893,0,0,0,84.5556
117,59,2,1,1,2,1,2,1,0.777778,0.222222,0.777778,1.12373,0.620475,0,0,0,85.3333
117,60,2,1,2,1,4,3,4,0.666667,0.666667,0.888889,1.11412,0.635427,0,0,0,86
117,61,2,5,1,0,-1,1,2,0,0.555556,1,-1,-1,1,0,1,86
117,62,2,1,1,1,2,1,2,0.444444,0.444444,1,0.977508,0.51654,0,0,0,86.4444
117,63,2,5,2,2,3,3,4,0.888889,0.333333,0.888889,1.00845,0.571899,0,0,0,90.8889
117,64,2,5,1,1,2,1,2,0.333333,0.333333,0.666667,1.25538,0.721084,0,0,0,92.5556
117,65,2,1,2,1,4,4,3,0.111111,0.111111,1,1.78945,0.578872,0,0,0,92.6667
117,66,2,5,1,2,1,2,1,0.777778,0.444444,0.777778,0.75868,0.465593,0,0,0,96.5556
117,67,2,1,1,1,2,1,2,0.666667,0.666667,0.777778,1.63973,0.696505,0,0,0,97.2222
117,68,2,1,2,1,4,4,3,0.555556,0.555556,0.777778,1.09462,0.402746,0,0,0,97.7778
117,69,2,5,1,2,1,2,1,0.666667,0.333333,0.666667,1.1651,0.470194,0,0,0,101.111
117,70,3,1,1,2,1,2,1,0.555556,0.333333,0.555556,1.03156,0.728605,0,0,0,101.667
117,71,3,5,1,1,2,1,2,0.222222,0.222222,0.888889,1.80103,0.511215,0,0,0,102.778
117,72,3,1,2,2,3,4,3,0.444444,0.333333,0.444444,1.92648,0.627102,0,0,0,103.222
117,73,3,1,1,2,1,1,2,0.333333,0.222222,0.333333,1.45146,0.461988,0,0,0,103.556
117,74,3,1,1,0,-1,1,2,0,0,0.555556,-1,-1,1,0,1,103.556
117,75,3,1,1,1,2,1,2,0.333333,0.333333,0.444444,0.74226,0.523225,0,0,0,103.889
117,76,3,1,2,2,3,3,4,0.222222,0.444444,0.222222,0.619712,0.501544,0,0,0,104.111
117,77,3,1,2,1,4,4,3,1,1,0.555556,0.56347,0.400883,0,0,0,105.111
117,78,3,1,2,1,4,4,3,1,1,1,0.626419,0.542621,0,0,0,106.111
117,79,3,1,1,2,1,2,1,0.777778,0.888889,0.777778,1.25051,0.460164,0,0,0,106.889
117,80,3,5,1,2,1,2,1,0.555556,0.666667,0.555556,1.41891,0.83374,0,0,0,109.667
117,81,3,5,2,1,4,3,4,0.666667,0.666667,0.333333,0.999501,0.528041,0,0,0,113
117,82,3,5,2,1,4,3,4,0.666667,0.666667,0.444444,0.779727,0.640742,0,0,0,116.333
117,83,3,5,2,1,4,4,3,0.444444,0.444444,0.444444,1.64019,0.596298,0,0,0,118.556
117,84,3,1,1,2,1,2,1,0.888889,1,0.888889,1.06182,0.279599,0,0,0,119.444
117,85,3,5,2,2,3,3,4,0.666667,0.444444,0.666667,1.50784,0.550603,0,0,0,122.778
117,86,3,1,2,1,4,4,3,0.444444,0.444444,0.444444,1.70705,0.831604,0,0,0,123.222
117,87,3,5,1,2,1,2,1,0.333333,0.666667,0.333333,1.74681,0.401158,0,0,0,124.889
117,88,3,1,2,1,4,4,3,0.555556,0.555556,0.444444,1.30897,0.30423,0,0,0,125.444
117,89,3,5,1,2,1,2,1,0.555556,0.222222,0.555556,0.928001,0.409062,0,0,0,128.222
117,90,3,1,1,2,1,1,2,0.444444,0.666667,0.444444,0.833117,0.604304,0,0,0,128.667
117,91,3,1,1,1,2,1,2,1,1,0.777778,0.864232,0.391397,0,0,0,129.667
117,92,3,5,2,2,3,4,3,0.666667,0.666667,0.666667,1.07969,0.545486,0,0,0,133
117,93,3,5,2,1,4,3,4,0.555556,0.555556,0.666667,0.738315,0.55229,0,0,0,135.778
117,94,3,5,2,1,4,4,3,0.777778,0.777778,0.222222,0.861024,0.573575,0,0,0,139.667
117,95,3,5,1,2,1,2,1,0.222222,0.777778,0.222222,1.62107,0.411101,0,0,0,140.778
117,96,3,1,1,2,1,1,2,0.222222,0.777778,0.222222,0.674349,0.395203,0,0,0,141
117,97,3,1,2,2,3,4,3,0,0.888889,0,1.03138,0.488738,0,0,0,141
117,98,3,5,1,0,-1,2,1,0,0.666667,0.111111,-1,-1,1,0,1,141
117,99,3,1,2,1,4,3,4,0.777778,0.777778,0.111111,0.91097,0.531038,0,0,0,141.778
117,100,3,1,2,1,4,3,4,0.888889,0.888889,0.111111,0.847793,0.749602,0,0,0,142.667
117,101,3,1,2,1,4,3,4,0.777778,0.777778,0.111111,0.466708,0.616573,0,0,0,143.444
117,102,3,5,1,2,1,2,1,0.111111,0.666667,0.111111,1.333,0.550675,0,0,0,144
117,103,3,1,2,1,4,4,3,0.333333,0.333333,0.222222,1.04828,0.359458,0,0,0,144.333
117,104,3,5,2,2,3,3,4,0.111111,0,0.111111,0.497478,0.600396,0,0,0,144.889
117,105,4,1,1,2,1,2,1,0.111111,0.111111,0.111111,0.976109,0.629599,0,0,0,145
117,106,4,1,2,1,4,4,3,0.333333,0.333333,0.222222,1.02662,0.600358,0,0,0,145.333
117,107,4,1,2,2,3,4,3,0.111111,0.222222,0.111111,0.915714,0.599636,0,0,0,145.444
117,108,4,5,1,2,1,2,1,0.111111,0,0.111111,1.96867,0.511951,0,0,0,146
117,109,4,1,1,2,1,1,2,0.111111,0.444444,0.111111,0.873823,0.54414,0,0,0,146.111
117,110,4,1,1,2,1,2,1,0.111111,0.111111,0.111111,0.88426,0.265236,0,0,0,146.222
117,111,4,5,1,1,2,2,1,0.333333,0.333333,0.333333,1.01274,0.430849,0,0,0,147.889
117,112,4,1,1,2,1,2,1,0.555556,0.333333,0.555556,0.819421,0.37425,0,0,0,148.444
117,113,4,1,1,2,1,2,1,0.111111,0.444444,0.111111,0.58597,0.250728,0,0,0,148.556
117,114,4,1,1,2,1,1,2,0,0.555556,0,0.789139,0.582469,0,0,0,148.556
117,115,4,1,2,2,3,4,3,0.111111,1,0.111111,1.22454,0.604792,0,0,0,148.667
117,116,4,5,2,1,4,4,3,0.666667,0.666667,0.111111,0.749241,0.561199,0,0,0,152
117,117,4,1,2,1,4,3,4,0.444444,0.444444,0.222222,0.699972,0.54769,0,0,0,152.444
117,118,4,1,1,1,2,2,1,0.555556,0.555556,0.333333,0.653048,0.662234,0,0,0,153
117,119,4,1,2,1,4,3,4,0.444444,0.444444,0.111111,0.577335,0.573932,0,0,0,153.444
117,120,4,5,2,1,4,4,3,0.444444,0.444444,0.222222,0.771317,0.525467,0,0,0,155.667
117,121,4,5,1,2,1,2,1,0,0.444444,0,0.576602,0.527989,0,0,0,155.667
117,122,4,1,2,2,3,3,4,0.333333,0.444444,0.333333,0.902493,0.45075,0,0,0,156
117,123,4,5,1,1,2,1,2,0.888889,0.888889,0.444444,0.471947,0.381286,0,0,0,160.444
117,124,4,5,1,1,2,1,2,1,1,0.333333,0.5592,0.376334,0,0,0,165.444
117,125,4,1,2,1,4,3,4,1,1,0,1.33553,0.44557,0,0,0,166.444
117,126,4,5,2,2,3,4,3,0.111111,0.666667,0.111111,1.23726,0.48928,0,0,0,167
117,127,4,5,1,1,2,2,1,0.777778,0.777778,0.222222,0.729864,0.560451,0,0,0,170.889
117,128,4,5,2,1,4,3,4,0.666667,0.666667,0.222222,0.899076,0.304936,0,0,0,174.222
117,129,4,1,1,2,1,1,2,0.666667,0.888889,0.666667,0.778054,0.593076,0,0,0,174.889
117,130,4,1,2,2,3,4,3,0.666667,0.888889,0.666667,0.723846,0.503708,0,0,0,175.556
117,131,4,5,2,2,3,3,4,0.666667,0.888889,0.666667,0.527879,0.549652,0,0,0,178.889
117,132,4,5,2,2,3,4,3,0.444444,0.777778,0.444444,1.2746,0.539934,0,0,0,181.111
117,133,4,5,2,2,3,4,3,0.777778,0.888889,0.777778,0.81479,1.6396,0,0,0,185
117,134,4,1,1,1,2,1,2,0.777778,0.777778,0.777778,0.789528,1.22616,0,0,0,185.778
117,135,4,5,2,2,3,4,3,0.777778,0.555556,0.777778,0.59728,0.758859,0,0,0,189.667
117,136,4,1,1,1,2,2,1,0.666667,0.666667,0.555556,0.738236,0.686128,0,0,0,190.333
117,137,4,1,1,2,1,2,1,0.333333,0.777778,0.333333,0.764043,0.471196,0,0,0,190.667
117,138,4,1,1,1,2,2,1,0.555556,0.555556,0.222222,0.612435,0.586962,0,0,0,191.222
117,139,4,1,1,2,1,2,1,0.111111,0.444444,0.111111,1.4302,0.625381,0,0,0,191.333
124,0,1,5,2,2,3,3,4,0.333333,1,0.333333,0.403485,0.668311,0,0,0,1.66667
124,1,1,5,2,1,4,3,4,0.888889,0.888889,0.222222,0.705864,0.546095,0,0,0,6.11111
124,2,1,5,1,2,1,1,2,0,0.777778,0.333333,0.620279,-1,0,1,1,6.11111
124,3,1,1,1,1,2,2,1,0.777778,0.777778,0.444444,0.867898,0.703074,0,0,0,6.88889
124,4,1,5,2,1,4,4,3,0.777778,0.777778,0.666667,0.752899,0.557367,0,0,0,10.7778
124,5,1,1,1,2,1,1,2,0.444444,0.666667,0.444444,0.489321,0.606225,0,0,0,11.2222
124,6,1,1,2,2,3,4,3,0.111111,0.777778,0.111111,0.579673,1.09083,0,0,0,11.3333
124,7,1,5,2,1,4,4,3,0.888889,0.888889,0,1.08869,0.859869,0,0,0,15.7778
124,8,1,1,2,1,4,4,3,0.444444,0.444444,0.222222,0.737227,1.48959,0,0,0,16.2222
124,9,1,1,1,1,2,1,2,0,0,0.333333,0.537053,0.93611,0,0,0,16.2222
124,10,1,1,1,1,2,2,1,0.111111,0.111111,0.444444,0.732892,1.95484,0,0,0,16.3333
124,11,1,1,2,2,3,3,4,0.777778,0.111111,0.777778,1.09918,0.267244,0,0,0,17.1111
124,12,1,1,2,2,3,3,4,0.777778,0.333333,0.777778,1.33071,1.04841,0,0,0,17.8889
124,13,1,1,1,1,2,1,2,0.333333,0.333333,0.777778,0.675858,0.445407,0,0,0,18.2222
124,14,1,5,1,2,1,1,2,0.777778,0.222222,0.777778,0.454671,0.384531,0,0,0,22.1111
124,15,1,5,2,2,3,3,4,0.777778,0.333333,0.777778,0.863042,0.574078,0,0,0,26
124,16,1,1,1,1,2,1,2,0.222222,0.222222,0.333333,0.575189,0.352202,0,0,0,26.2222
124,17,1,1,1,1,2,2,1,0.333333,0.333333,0.222222,0.539498,0.804647,0,0,0,26.5556
124,18,1,1,1,1,2,1,2,0.555556,0.555556,0.333333,0.675071,1.1693,0,0,0,27.1111
124,19,1,5,1,0,-1,2,1,0,0.888889,0.888889,-1,-1,1,0,1,27.1111
124,20,1,1,2,1,4,4,3,0,0.888889,0.888889,0.671404,-1,0,1,1,27.1111
124,21,1,1,1,1,2,2,1,0.888889,0.888889,0.666667,0.63468,0.438865,0,0,0,28
124,22,1,5,2,1,4,4,3,0,0.555556,1,0.499521,-1,0,1,1,28
124,23,1,5,1,1,2,1,2,0.333333,0.333333,1,0.473053,0.426207,0,0,0,29.6667
124,24,1,1,1,1,2,2,1,0.444444,0.444444,1,0.567424,0.301863,0,0,0,30.1111
124,25,1,1,2,1,4,3,4,0.555556,0.555556,0.555556,0.491384,0.314357,0,0,0,30.6667
124,26,1,1,1,1,2,2,1,0.444444,0.444444,0.555556,1.01367,0.318106,0,0,0,31.1111
124,27,1,1,2,2,3,4,3,0.444444,0.777778,0.444444,0.670771,0.471273,0,0,0,31.5556
124,28,1,1,1,2,1,1,2,0.555556,0.888889,0.555556,0.616439,0.422938,0,0,0,32.1111
124,29,1,5,2,2,3,4,3,0.555556,0.777778,0.555556,0.913264,0.440639,0,0,0,34.8889
124,30,1,1,1,2,1,1,2,0.777778,0.888889,0.777778,0.580204,0.611877,0,0,0,35.6667
124,31,1,5,2,2,3,4,3,0.777778,1,0.777778,0.697078,0.367955,0,0,0,39.5556
124,32,1,5,1,2,1,2,1,0.777778,0.555556,0.777778,0.961268,0.556905,0,0,0,43.4444
124,33,1,5,2,2,3,4,3,0.888889,0.666667,0.888889,0.65717,0.3933,0,0,0,47.8889
124,34,1,5,1,2,1,1,2,0.666667,1,0.666667,0.695059,0.545835,0,0,0,51.2222
124,35,2,5,2,1,4,3,4,1,1,0.444444,0.617969,0.52138,0,0,0,56.2222
124,36,2,1,2,1,4,4,3,1,1,0.777778,0.691328,0.458284,0,0,0,57.2222
124,37,2,1,2,1,4,3,4,0.888889,0.888889,0.888889,0.718664,0.507509,0,0,0,58.1111
124,38,2,1,2,1,4,4,3,0.888889,0.888889,1,0.653868,1.12272,0,0,0,59
124,39,2,5,2,1,4,4,3,0.777778,0.777778,0.666667,0.5582,0.423636,0,0,0,62.8889
124,40,2,5,1,2,1,1,2,0.555556,0.444444,0.555556,0.765112,0.41797,0,0,0,65.6667
124,41,2,5,2,2,3,4,3,0.555556,0.444444,0.555556,0.951465,0.377434,0,0,0,68.4444
124,42,2,5,1,2,1,1,2,0.666667,0.222222,0.666667,1.29223,1.10305,0,0,0,71.7778
124,43,2,5,1,2,1,1,2,0.777778,0.444444,0.777778,0.817367,0.472221,0,0,0,75.6667
124,44,2,1,1,1,2,2,1,0.777778,0.777778,0.555556,0.677294,0.374781,0,0,0,76.4444
124,45,2,1,2,2,3,3,4,0.444444,0.666667,0.444444,0.611324,0.224305,0,0,0,76.8889
124,46,2,5,1,1,2,2,1,0.444444,0.444444,0.111111,1.06117,0.335103,0,0,0,79.1111
124,47,2,1,1,2,1,2,1,0.333333,0.333333,0.333333,1.15867,0.463667,0,0,0,79.4444
124,48,2,5,2,1,4,4,3,0.444444,0.444444,0,0.488523,0.334933,0,0,0,81.6667
124,49,2,1,1,2,1,2,1,0.222222,0.555556,0.222222,0.467481,0.692932,0,0,0,81.8889
124,50,2,5,1,1,2,1,2,0.333333,0.333333,0.222222,0.784296,0.441648,0,0,0,83.5556
124,51,2,1,1,1,2,1,2,0.111111,0.111111,0,0.725729,0.767914,0,0,0,83.6667
124,52,2,1,2,2,3,4,3,0.222222,0.111111,0.222222,1.24917,0.358637,0,0,0,83.8889
124,53,2,5,2,2,3,4,3,0.111111,0.333333,0.111111,0.978945,0.304542,0,0,0,84.4444
124,54,2,5,2,1,4,4,3,0.444444,0.444444,0.111111,0.523993,0.384816,0,0,0,86.6667
124,55,2,5,2,1,4,4,3,0.555556,0.555556,0.444444,0.641941,1.71612,0,0,0,89.4444
124,56,2,1,1,2,1,2,1,0.333333,0.333333,0.333333,0.713695,0.471341,0,0,0,89.7778
124,57,2,1,1,1,2,2,1,0,0.111111,0.222222,1.14241,-1,0,1,1,89.7778
124,58,2,1,2,2,3,3,4,0.111111,0.222222,0.111111,0.751276,0.502645,0,0,0,89.8889
124,59,2,1,1,1,2,2,1,0.333333,0.333333,0.222222,0.401265,1.80864,0,0,0,90.2222
124,60,2,5,1,1,2,1,2,0.666667,0.666667,0.222222,0.89822,0.439316,0,0,0,93.5556
124,61,2,5,2,1,4,4,3,0.666667,0.666667,0.333333,0.959904,0.323518,0,0,0,96.8889
124,62,2,1,2,1,4,4,3,0,0.333333,0.666667,0.51495,-1,0,1,1,96.8889
124,63,2,5,2,1,4,3,4,0.222222,0.222222,0.666667,0.685792,0.506653,0,0,0,98
124,64,2,5,2,1,4,4,3,0.222222,0.222222,0.555556,0.624893,0.345968,0,0,0,99.1111
124,65,2,5,2,2,3,3,4,0.444444,0.111111,0.444444,0.690776,0.512116,0,0,0,101.333
124,66,2,1,2,1,4,3,4,0.333333,0.333333,0.333333,0.766422,0.351979,0,0,0,101.667
124,67,2,1,1,2,1,2,1,0.222222,0.333333,0.222222,0.766111,0.477219,0,0,0,101.889
124,68,2,5,1,1,2,2,1,0.333333,0.333333,0.222222,0.834388,0.261234,0,0,0,103.556
124,69,2,1,2,2,3,4,3,0,0.111111,0,1.07039,0.343787,0,0,0,103.556
124,70,3,1,2,2,3,3,4,0,0.222222,0,0.407854,0.721745,0,0,0,103.556
124,71,3,5,1,1,2,1,2,0.111111,0.111111,0,1.10891,0.33342,0,0,0,104.111
124,72,3,1,1,1,2,1,2,0.111111,0.111111,0,0.579915,0.425909,0,0,0,104.222
124,73,3,1,2,2,3,4,3,0.333333,0.111111,0.333333,1.05082,0.588708,0,0,0,104.556
124,74,3,5,1,2,1,1,2,0,0,0,0.522905,0.307885,0,0,0,104.556
124,75,3,5,1,1,2,2,1,0.111111,0.111111,0.111111,0.74019,0.269938,0,0,0,105.111
124,76,3,5,2,1,4,4,3,0.111111,0.111111,0.111111,0.854235,0.253693,0,0,0,105.667
124,77,3,5,1,2,1,1,2,0.333333,0.111111,0.333333,1.23008,0.374472,0,0,0,107.333
124,78,3,1,2,1,4,4,3,0.333333,0.333333,0.444444,0.971474,0.259394,0,0,0,107.667
124,79,3,1,2,1,4,4,3,0.555556,0.555556,0.555556,0.8973,0.237519,0,0,0,108.222
124,80,3,5,2,1,4,3,4,0.111111,0.111111,0.888889,0.743933,0.35409,0,0,0,108.778
124,81,3,1,2,2,3,3,4,0.888889,0.111111,0.888889,1.04312,1.26794,0,0,0,109.667
124,82,3,1,2,2,3,3,4,0.777778,0.111111,0.777778,1.19069,0.451602,0,0,0,110.444
124,83,3,5,1,2,1,2,1,0.888889,0,0.888889,0.836716,0.413345,0,0,0,114.889
124,84,3,1,1,2,1,2,1,0.777778,0.333333,0.777778,0.699445,0.963905,0,0,0,115.667
