"participant","signal","stimulus_intensity","response","confidence","accuracy"
"151",0,8,1,74,0
"151",0,12,1,45,0
"151",1,16,1,61,1
"151",1,16,1,69,1
"151",1,12,1,78,1
"151",0,12,0,68,1
"151",1,8,1,66,1
"151",1,8,1,74,1
"151",1,4,0,64,0
"151",1,8,1,56,1
"151",1,8,1,51,1
"151",0,4,0,59,1
"151",1,4,0,66,0
"151",0,8,0,57,1
"151",0,8,0,78,1
"151",0,4,1,52,0
"151",1,8,1,66,1
"151",0,8,0,60,1
"151",0,4,0,63,1
"151",0,4,0,74,1
"151",1,2,1,50,1
"151",0,2,0,51,1
"151",1,2,1,51,1
"151",1,2,1,59,1
"151",0,2,1,52,0
"151",0,6,0,39,1
"151",0,6,0,49,1
"151",0,2,0,60,1
"151",1,2,1,68,1
"151",0,2,1,62,0
"151",0,6,0,71,1
"151",1,6,1,55,1
"151",0,2,0,53,1
"151",1,2,1,56,1
"151",1,2,1,68,1
"151",1,2,0,66,0
"151",0,6,1,44,0
"151",1,10,1,84,1
"151",1,10,1,78,1
"151",0,6,0,47,1
"151",0,6,1,55,0
"151",1,10,1,72,1
"151",1,10,1,77,1
"151",1,6,1,66,1
"151",1,6,0,44,0
"151",0,10,0,40,1
"151",1,10,1,44,1
"151",1,6,1,54,1
"151",0,6,1,61,0
"151",0,10,1,74,0
"151",1,14,1,68,1
"151",1,14,0,66,0
"151",0,18,0,83,1
"151",0,18,0,73,1
"151",1,14,1,82,1
"151",0,14,0,79,1
"151",0,10,0,43,1
"151",1,10,1,55,1
"151",1,6,1,60,1
"151",0,6,0,46,1
"151",1,2,0,36,0
"151",1,6,1,26,1
"151",1,6,0,49,0
"151",0,10,0,62,1
"152",1,6,0,82,0
"152",1,10,0,73,0
"152",1,14,1,100,1
"152",1,14,0,68,0
"152",0,18,1,79,0
"152",0,22,0,100,1
"152",1,22,1,82,1
"152",0,18,0,100,1
"152",1,18,1,75,1
"152",0,14,0,100,1
"152",1,14,1,96,1
"152",1,10,0,83,0
"152",0,14,0,81,1
"152",0,14,1,43,0
"152",0,18,0,28,1
"152",1,18,1,54,1
"152",0,14,0,71,1
"152",1,14,1,74,1
"152",1,10,1,80,1
"152",1,10,1,73,1
"152",0,6,0,32,1
"152",0,6,0,70,1
"152",1,2,0,47,0
"152",0,6,1,72,0
"152",1,10,1,73,1
"152",0,10,0,75,1
"152",1,6,1,77,1
"152",1,6,1,76,1
"152",1,2,1,100,1
"152",0,2,0,82,1
"152",0,2,1,31,0
"152",0,6,0,64,1
"152",1,6,1,32,1
"152",0,2,0,54,1
"152",0,2,0,73,1
"152",1,2,1,79,1
"152",0,2,1,30,0
"152",0,6,1,25,0
"152",1,10,1,64,1
"152",1,10,1,63,1
"152",1,6,1,67,1
"152",1,6,0,67,0
"152",0,10,1,74,0
"152",0,14,0,33,1
"152",1,14,1,29,1
"152",0,10,0,68,1
"152",0,10,0,93,1
"152",1,6,1,73,1
"152",0,6,0,76,1
"152",0,2,0,24,1
"152",0,2,1,79,0
"152",0,6,0,90,1
"152",0,6,0,71,1
"152",1,2,1,70,1
"152",0,2,0,22,1
"152",0,2,1,29,0
"152",1,6,1,73,1
"152",0,6,0,64,1
"152",0,2,0,76,1
"152",1,2,0,77,0
"152",1,6,0,20,0
"152",0,10,0,82,1
"152",0,10,0,67,1
"152",0,6,0,47,1
"152",0,6,0,77,1
"152",1,2,0,39,0
"152",0,6,0,97,1
"152",0,6,0,67,1
"152",1,2,0,76,0
"152",1,6,1,82,1
"152",1,6,1,82,1
"152",0,2,0,79,1
"152",1,2,0,73,0
"152",0,6,0,72,1
"152",1,6,0,24,0
"152",0,10,1,28,0
"152",1,14,1,61,1
"152",0,14,1,34,0
"152",1,18,1,79,1
"152",1,18,1,77,1
"153",1,6,1,65,1
"153",1,6,0,34,0
"153",1,10,1,86,1
"153",0,10,0,68,1
"153",0,6,1,67,0
"153",1,10,1,38,1
"153",0,10,0,79,1
"153",1,6,1,71,1
"153",0,6,0,42,1
"153",0,2,0,37,1
"153",1,2,0,81,0
"153",1,6,0,33,0
"153",0,10,1,72,0
"153",1,14,0,78,0
"153",0,18,0,70,1
"153",0,18,0,43,1
"153",0,14,0,81,1
"153",1,14,1,65,1
"153",0,10,0,79,1
"153",0,10,1,75,0
"153",1,14,1,63,1
"153",0,14,0,68,1
"153",1,10,1,73,1
"153",0,10,0,66,1
"153",1,6,1,56,1
"153",0,6,0,67,1
"153",1,2,1,75,1
"153",1,2,1,41,1
"153",1,2,1,76,1
"153",1,2,0,71,0
"153",0,6,0,68,1
"153",1,6,1,69,1
"153",0,2,1,75,0
"153",0,6,0,56,1
"153",0,6,0,70,1
"153",0,2,1,29,0
"153",1,6,0,63,0
"153",0,10,0,74,1
"153",0,10,0,42,1
"153",0,6,0,78,1
"153",0,6,0,31,1
"153",1,2,1,61,1
"153",1,2,0,36,0
"153",0,6,0,78,1
"153",0,6,0,67,1
"153",0,2,1,64,0
"153",1,6,1,60,1
"153",1,6,1,70,1
"153",1,2,1,63,1
"153",1,2,1,64,1
"153",1,2,1,72,1
"153",1,2,1,74,1
"153",0,2,0,77,1
"153",0,2,0,50,1
"153",0,2,1,62,0
"153",0,6,0,70,1
"153",0,6,1,63,0
"153",0,10,0,65,1
"153",1,10,0,77,0
"153",1,14,1,69,1
"153",1,14,0,71,0
"153",1,18,1,79,1
"153",0,18,0,65,1
"153",1,14,1,81,1
"153",1,14,1,80,1
"153",1,10,1,64,1
"153",0,10,1,40,0
"153",1,14,1,68,1
"153",0,14,0,88,1
"153",1,10,1,75,1
"153",1,10,1,29,1
"153",1,6,0,80,0
"153",0,10,1,72,0
"153",0,14,0,99,1
"153",1,14,1,58,1
"153",1,10,1,81,1
"153",0,10,0,74,1
"153",0,6,0,70,1
"153",1,6,1,32,1
"153",1,2,1,69,1
"154",1,2,0,100,0
"154",0,6,0,100,1
"154",0,6,1,26,0
"154",1,10,1,82,1
"154",0,10,0,94,1
"154",0,6,0,79,1
"154",0,6,0,78,1
"154",0,2,0,86,1
"154",0,2,0,89,1
"154",1,2,0,61,0
"154",1,6,1,97,1
"154",1,6,1,92,1
"154",0,2,0,90,1
"154",0,2,0,85,1
"154",0,2,0,85,1
"154",0,2,0,22,1
"154",0,2,0,83,1
"154",0,2,1,81,0
"154",1,6,0,68,0
"154",0,10,0,36,1
"154",1,10,1,82,1
"154",1,6,1,86,1
"154",0,6,1,81,0
"154",0,10,1,80,0
"154",0,14,0,80,1
"154",1,14,1,87,1
"154",0,10,0,82,1
"154",0,10,0,83,1
"154",1,6,1,79,1
"154",0,6,0,34,1
"154",1,2,1,84,1
"154",0,2,0,79,1
"154",0,2,0,84,1
"154",1,2,1,84,1
"154",1,2,1,79,1
"154",0,2,0,79,1
"154",1,2,1,65,1
"154",1,2,0,65,0
"154",0,6,0,81,1
"154",1,6,0,84,0
"154",0,10,1,74,0
"154",0,14,0,84,1
"154",1,10,1,88,1
"154",0,10,1,77,0
"154",0,14,0,93,1
"154",1,14,1,95,1
"154",0,10,0,99,1
"154",0,10,1,95,0
"154",0,14,0,85,1
"154",1,18,1,95,1
"154",0,14,0,100,1
"154",1,14,1,100,1
"154",1,10,1,100,1
"154",0,10,0,97,1
"154",0,6,1,89,0
"154",0,10,0,93,1
"154",1,10,1,100,1
"154",1,6,1,100,1
"154",0,6,0,91,1
"154",1,2,1,100,1
"154",0,2,1,99,0
"154",1,6,0,25,0
"154",0,10,0,100,1
"154",1,10,1,100,1
"154",0,6,0,100,1
"154",0,2,1,100,0
"154",1,6,0,100,0
"154",0,10,0,99,1
"154",0,10,0,100,1
"154",0,6,1,97,0
"154",0,10,0,100,1
"154",1,10,1,100,1
"154",1,6,1,99,1
"154",0,6,1,100,0
"154",1,10,1,100,1
"155",0,20,0,65,1
"155",0,20,0,15,1
"155",1,16,0,55,0
"155",1,20,1,15,1
"155",0,20,0,49,1
"155",0,16,0,55,1
"155",1,16,0,73,0
"155",1,20,1,58,1
"155",0,20,0,8,1
"155",1,16,1,42,1
"155",1,16,1,78,1
"155",0,12,0,60,1
"155",0,12,0,47,1
"155",1,8,1,78,1
"155",0,8,1,20,0
"155",1,12,1,75,1
"155",1,12,1,10,1
"155",0,8,0,9,1
"155",1,8,1,25,1
"155",1,4,0,20,0
"155",0,8,1,0,0
"155",0,12,0,66,1
"155",1,12,1,81,1
"155",0,8,0,74,1
"155",0,8,1,6,0
"155",1,12,1,18,1
"155",0,12,0,61,1
"155",0,8,0,100,1
"155",0,8,0,63,1
"155",0,4,0,19,1
"155",0,4,1,65,0
"155",0,8,0,0,1
"155",0,8,0,100,1
"155",0,4,0,19,1
"155",1,4,1,59,1
"155",1,2,0,18,0
"155",1,6,1,63,1
"155",1,6,0,12,0
"155",0,10,0,92,1
"155",0,10,0,62,1
"155",1,6,1,33,1
"155",0,6,0,57,1
"155",0,2,0,57,1
"155",1,2,1,47,1
"155",0,2,0,77,1
"155",1,2,1,100,1
"155",0,2,0,18,1
"155",1,2,1,14,1
"155",1,2,0,57,0
"155",1,6,1,68,1
"155",1,6,1,57,1
"155",0,2,1,72,0
"155",0,6,0,52,1
"155",0,6,0,59,1
"155",0,2,1,73,0
"155",0,6,0,82,1
"155",1,6,1,61,1
"155",1,2,1,77,1
"155",0,2,1,54,0
"155",1,6,1,75,1
"155",1,6,0,60,0
"155",1,10,1,10,1
"155",1,10,0,31,0
"155",0,14,0,3,1
"155",0,14,0,0,1
"155",0,10,0,15,1
"155",0,10,0,34,1
"155",0,6,0,35,1
"155",1,6,0,58,0
"155",0,10,1,43,0
"155",0,14,0,49,1
"155",1,14,1,52,1
"155",0,10,0,22,1
"155",1,10,1,44,1
"155",0,6,0,70,1
"155",0,6,0,24,1
"155",1,2,1,46,1
"155",0,2,0,25,1
"155",1,2,0,30,0
"155",0,6,0,20,1
"156",0,12,1,69,0
"156",0,16,0,59,1
"156",0,16,0,40,1
"156",0,12,1,81,0
"156",1,16,1,86,1
"156",0,16,0,73,1
"156",0,12,0,37,1
"156",1,12,1,83,1
"156",1,8,1,37,1
"156",1,8,1,38,1
"156",1,4,1,58,1
"156",0,4,0,48,1
"156",1,2,0,66,0
"156",1,6,1,28,1
"156",1,6,1,75,1
"156",0,2,1,25,0
"156",0,6,0,89,1
"156",0,6,0,60,1
"156",0,2,0,81,1
"156",0,2,0,42,1
"156",0,2,1,27,0
"156",0,6,0,82,1
"156",0,6,1,24,0
"156",1,10,1,83,1
"156",1,10,1,92,1
"156",0,6,1,65,0
"156",0,10,0,81,1
"156",1,10,1,95,1
"156",0,6,0,66,1
"156",0,6,1,40,0
"156",1,10,1,94,1
"156",0,10,0,92,1
"156",0,6,0,72,1
"156",0,6,0,74,1
"156",0,2,1,16,0
"156",1,6,1,68,1
"156",0,6,1,16,0
"156",0,10,0,67,1
"156",0,10,0,57,1
"156",1,6,1,61,1
"156",0,6,0,63,1
"156",1,2,1,15,1
"156",1,2,0,24,0
"156",1,6,1,78,1
"156",0,6,0,92,1
"156",0,2,1,25,0
"156",0,6,0,69,1
"156",1,6,1,77,1
"156",1,2,0,72,0
"156",0,6,0,31,1
"156",1,6,1,75,1
"156",0,2,1,64,0
"156",1,6,0,54,0
"156",1,10,0,78,0
"156",1,14,1,71,1
"156",1,14,1,82,1
"156",0,10,1,81,0
"156",0,14,0,81,1
"156",1,14,1,73,1
"156",1,10,1,87,1
"156",0,10,0,88,1
"156",1,6,0,60,0
"156",1,10,1,74,1
"156",0,10,0,81,1
"156",1,6,0,73,0
"156",0,10,1,16,0
"156",0,14,0,71,1
"156",1,14,1,97,1
"156",1,10,1,62,1
"156",0,10,0,77,1
"156",1,6,0,34,0
"156",0,10,0,84,1
"156",1,10,1,21,1
"156",1,6,1,32,1
"156",0,6,1,15,0
"156",0,10,0,57,1
"156",0,10,0,13,1
"156",1,6,0,14,0
"156",1,10,1,28,1
"156",0,10,0,60,1
"157",0,16,1,63,0
"157",0,20,0,84,1
"157",0,20,0,33,1
"157",0,16,0,70,1
"157",0,16,0,75,1
"157",0,12,0,79,1
"157",1,12,0,10,0
"157",1,16,0,45,0
"157",0,20,0,44,1
"157",0,20,0,76,1
"157",0,16,0,60,1
"157",0,16,0,64,1
"157",1,12,1,74,1
"157",1,12,1,100,1
"157",1,8,1,70,1
"157",0,8,0,0,1
"157",1,4,0,48,0
"157",0,8,0,65,1
"157",0,8,1,0,0
"157",0,12,1,74,0
"157",1,16,0,51,0
"157",1,20,1,0,1
"157",1,20,1,0,1
"157",1,16,1,71,1
"157",1,16,1,100,1
"157",1,12,0,0,0
"157",1,16,1,76,1
"157",0,16,0,82,1
"157",0,12,1,25,0
"157",1,16,1,69,1
"157",0,16,0,100,1
"157",1,12,1,77,1
"157",0,12,0,95,1
"157",1,8,1,13,1
"157",0,8,0,67,1
"157",0,4,1,31,0
"157",1,8,1,79,1
"157",0,8,0,32,1
"157",0,4,1,75,0
"157",1,8,0,42,0
"157",0,12,1,2,0
"157",1,16,0,23,0
"157",1,20,1,82,1
"157",1,20,1,0,1
"157",0,16,0,19,1
"157",1,16,1,77,1
"157",1,12,1,46,1
"157",0,12,0,8,1
"157",1,8,1,28,1
"157",0,8,0,24,1
"157",1,4,1,64,1
"157",0,4,0,10,1
"157",1,2,1,28,1
"157",1,2,0,27,0
"157",1,6,1,59,1
"157",1,6,1,70,1
"157",0,2,1,83,0
"157",1,6,1,73,1
"157",1,6,0,46,0
"157",0,10,0,35,1
"157",1,10,0,76,0
"157",1,14,1,71,1
"157",1,14,1,79,1
"157",0,10,0,0,1
"157",0,10,0,50,1
"157",0,6,0,59,1
"157",1,6,1,68,1
"157",1,2,0,25,0
"157",1,6,1,16,1
"157",0,6,0,76,1
"157",0,2,1,64,0
"157",1,6,0,11,0
"157",0,10,0,76,1
"157",0,10,0,23,1
"157",0,6,1,84,0
"157",0,10,0,39,1
"157",0,10,0,60,1
"157",0,6,1,67,0
"157",1,10,1,77,1
"157",1,10,1,100,1
"158",1,12,1,73,1
"158",1,12,1,58,1
"158",1,8,1,55,1
"158",0,8,0,76,1
"158",1,4,0,64,0
"158",1,8,1,61,1
"158",0,8,1,84,0
"158",0,12,1,63,0
"158",1,16,1,85,1
"158",0,16,1,95,0
"158",0,20,0,94,1
"158",1,20,1,92,1
"158",0,16,1,76,0
"158",0,20,0,97,1
"158",1,20,1,96,1
"158",0,16,0,85,1
"158",0,16,0,95,1
"158",1,12,1,65,1
"158",1,12,1,95,1
"158",1,8,1,84,1
"158",0,8,1,77,0
"158",0,12,0,81,1
"158",0,12,0,62,1
"158",0,8,1,79,0
"158",0,12,0,100,1
"158",0,12,0,94,1
"158",0,8,0,97,1
"158",1,8,1,100,1
"158",0,4,1,83,0
"158",0,8,1,81,0
"158",0,12,1,96,0
"158",1,16,1,96,1
"158",1,16,1,98,1
"158",0,12,0,100,1
"158",1,12,1,96,1
"158",1,8,1,96,1
"158",1,8,1,89,1
"158",1,4,0,96,0
"158",1,8,1,94,1
"158",1,8,1,64,1
"158",1,4,1,86,1
"158",0,4,1,85,0
"158",0,8,0,65,1
"158",1,8,1,73,1
"158",1,4,1,82,1
"158",1,4,1,82,1
"158",0,2,1,69,0
"158",1,6,1,64,1
"158",1,6,1,98,1
"158",0,2,1,77,0
"158",0,6,0,85,1
"158",1,6,0,77,0
"158",1,10,0,81,0
"158",0,14,0,96,1
"158",1,14,0,71,0
"158",0,18,0,97,1
"158",0,18,0,97,1
"158",1,14,1,92,1
"158",0,14,0,96,1
"158",0,10,0,95,1
"158",0,10,0,93,1
"158",0,6,0,93,1
"158",1,6,0,91,0
"158",0,10,0,76,1
"158",1,10,1,93,1
"158",1,6,1,74,1
"158",1,6,1,99,1
"158",0,2,0,83,1
"158",1,2,1,91,1
"158",0,2,0,81,1
"158",1,2,0,82,0
"158",1,6,0,72,0
"158",0,10,0,97,1
"158",0,10,0,95,1
"158",1,6,1,80,1
"158",0,6,0,90,1
"158",1,2,1,68,1
"158",0,2,0,71,1
"158",1,2,1,80,1
"158",0,2,1,62,0
"159",1,6,1,52,1
"159",1,6,1,70,1
"159",0,2,1,37,0
"159",1,6,1,69,1
"159",0,6,0,32,1
"159",0,2,0,5,1
"159",0,2,0,20,1
"159",0,2,1,29,0
"159",1,6,1,60,1
"159",1,6,0,12,0
"159",0,10,0,67,1
"159",1,10,1,79,1
"159",0,6,0,14,1
"159",1,6,1,44,1
"159",0,2,1,78,0
"159",1,6,1,57,1
"159",1,6,0,28,0
"159",1,10,1,96,1
"159",0,10,0,31,1
"159",0,6,0,21,1
"159",0,6,0,47,1
"159",0,2,0,15,1
"159",1,2,1,13,1
"159",1,2,1,0,1
"159",1,2,1,10,1
"159",0,2,0,22,1
"159",1,2,1,57,1
"159",0,2,0,69,1
"159",1,2,1,24,1
"159",0,2,1,70,0
"159",0,6,1,14,0
"159",1,10,0,34,0
"159",0,14,0,53,1
"159",1,14,1,90,1
"159",1,10,1,75,1
"159",1,10,1,60,1
"159",0,6,0,40,1
"159",0,6,0,39,1
"159",1,2,1,36,1
"159",1,2,1,70,1
"159",0,2,0,23,1
"159",0,2,1,29,0
"159",1,6,0,30,0
"159",1,10,1,22,1
"159",1,10,1,30,1
"159",0,6,1,31,0
"159",0,10,0,68,1
"159",1,10,1,35,1
"159",1,6,1,44,1
"159",0,6,0,29,1
"159",0,2,0,0,1
"159",1,2,0,29,0
"159",0,6,0,14,1
"159",1,6,1,25,1
"159",1,2,0,11,0
"159",0,6,0,58,1
"159",1,6,0,44,0
"159",0,10,1,11,0
"159",0,14,0,19,1
"159",0,14,0,66,1
"159",1,10,0,62,0
"159",1,14,1,20,1
"159",1,14,1,23,1
"159",0,10,1,4,0
"159",1,14,1,67,1
"159",1,14,1,76,1
"159",1,10,1,0,1
"159",1,10,1,69,1
"159",1,6,0,0,0
"159",0,10,0,36,1
"159",1,10,1,53,1
"159",1,6,1,32,1
"159",0,6,1,17,0
"159",1,10,1,42,1
"159",1,10,1,61,1
"159",0,6,1,6,0
"159",1,10,1,81,1
"159",1,10,1,78,1
"159",1,6,0,31,0
"159",1,10,1,76,1
"160",1,4,0,49,0
"160",0,8,0,83,1
"160",0,8,0,71,1
"160",1,4,1,70,1
"160",1,4,1,22,1
"160",1,2,0,67,0
"160",1,6,1,40,1
"160",1,6,1,68,1
"160",0,2,0,70,1
"160",1,2,0,21,0
"160",1,6,0,40,0
"160",0,10,1,48,0
"160",1,14,1,69,1
"160",1,14,1,73,1
"160",1,10,1,31,1
"160",0,10,1,34,0
"160",1,14,1,40,1
"160",1,14,0,43,0
"160",0,18,0,38,1
"160",1,18,1,61,1
"160",1,14,1,44,1
"160",1,14,1,38,1
"160",1,10,1,66,1
"160",0,10,1,39,0
"160",0,14,0,78,1
"160",1,14,1,39,1
"160",0,10,0,42,1
"160",1,10,0,31,0
"160",0,14,1,60,0
"160",0,18,0,56,1
"160",0,18,0,51,1
"160",1,14,0,52,0
"160",1,18,1,41,1
"160",1,18,1,60,1
"160",1,14,1,72,1
"160",0,14,0,53,1
"160",0,10,0,36,1
"160",1,10,0,33,0
"160",0,14,0,39,1
"160",1,14,1,61,1
"160",0,10,0,63,1
"160",0,10,1,37,0
"160",0,14,0,41,1
"160",1,14,1,43,1
"160",1,10,1,71,1
"160",0,10,0,42,1
"160",1,6,1,37,1
"160",0,6,0,32,1
"160",1,2,1,0,1
"160",1,2,1,24,1
"160",1,2,1,44,1
"160",0,2,1,25,0
"160",0,6,1,42,0
"160",0,10,0,63,1
"160",1,10,0,38,0
"160",0,14,0,72,1
"160",1,14,1,60,1
"160",0,10,0,43,1
"160",0,10,1,24,0
"160",1,14,1,72,1
"160",0,14,0,93,1
"160",1,10,0,64,0
"160",0,14,0,55,1
"160",1,14,1,86,1
"160",0,10,0,39,1
"160",0,10,0,76,1
"160",0,6,0,68,1
"160",1,6,1,64,1
"160",1,2,0,73,0
"160",1,6,0,74,0
"160",0,10,0,66,1
"160",1,10,1,24,1
"160",1,6,0,71,0
"160",0,10,0,63,1
"160",1,10,1,70,1
"160",0,6,0,40,1
"160",1,6,0,75,0
"160",1,10,1,68,1
"160",0,10,0,56,1
"160",0,6,1,76,0
"161",1,16,0,98,0
"161",0,20,0,98,1
"161",1,20,0,95,0
"161",1,24,1,95,1
"161",1,24,1,94,1
"161",1,20,1,91,1
"161",1,20,1,96,1
"161",1,16,1,95,1
"161",0,16,0,92,1
"161",1,12,1,98,1
"161",0,12,0,99,1
"161",0,8,1,98,0
"161",0,12,1,94,0
"161",1,16,1,97,1
"161",1,16,0,88,0
"161",0,20,0,92,1
"161",1,20,1,89,1
"161",1,16,0,99,0
"161",1,20,1,94,1
"161",0,20,1,70,0
"161",0,24,0,100,1
"161",0,24,0,99,1
"161",1,20,1,96,1
"161",0,20,0,99,1
"161",1,16,1,95,1
"161",1,16,1,100,1
"161",1,12,1,91,1
"161",0,12,0,98,1
"161",0,8,0,91,1
"161",0,8,0,97,1
"161",0,4,0,90,1
"161",1,4,0,77,0
"161",0,8,0,93,1
"161",1,8,0,96,0
"161",0,12,0,99,1
"161",1,12,1,95,1
"161",1,8,1,94,1
"161",1,8,1,98,1
"161",1,4,0,69,0
"161",0,8,1,98,0
"161",0,12,0,93,1
"161",0,12,0,90,1
"161",1,8,1,97,1
"161",1,8,1,92,1
"161",1,4,0,93,0
"161",1,8,1,96,1
"161",1,8,1,87,1
"161",0,4,0,88,1
"161",0,4,0,90,1
"161",1,2,1,91,1
"161",0,2,0,90,1
"161",1,2,1,100,1
"161",0,2,1,95,0
"161",1,6,1,91,1
"161",1,6,1,94,1
"161",0,2,1,92,0
"161",1,6,1,89,1
"161",0,6,0,95,1
"161",0,2,1,93,0
"161",0,6,1,94,0
"161",1,10,1,93,1
"161",0,10,0,80,1
"161",0,6,0,90,1
"161",0,6,0,94,1
"161",0,2,0,91,1
"161",1,2,1,98,1
"161",1,2,0,94,0
"161",0,6,1,67,0
"161",0,10,0,88,1
"161",1,10,1,89,1
"161",1,6,0,90,0
"161",0,10,0,86,1
"161",1,10,0,90,0
"161",0,14,0,85,1
"161",1,14,0,68,0
"161",1,18,1,83,1
"161",0,18,0,89,1
"161",1,14,1,97,1
"161",0,14,0,95,1
"161",0,10,0,97,1
"162",1,12,0,55,0
"162",1,16,1,100,1
"162",1,16,1,74,1
"162",1,12,0,47,0
"162",1,16,0,75,0
"162",1,20,1,71,1
"162",0,20,0,100,1
"162",0,16,0,47,1
"162",1,16,0,45,0
"162",0,20,0,88,1
"162",1,20,0,20,0
"162",1,24,1,84,1
"162",0,24,0,73,1
"162",0,20,0,73,1
"162",0,20,0,74,1
"162",0,16,0,76,1
"162",0,16,0,42,1
"162",0,12,0,100,1
"162",1,12,1,39,1
"162",0,8,0,67,1
"162",0,8,0,45,1
"162",1,4,0,61,0
"162",0,8,0,56,1
"162",0,8,1,26,0
"162",1,12,1,74,1
"162",0,12,1,3,0
"162",1,16,1,49,1
"162",1,16,1,58,1
"162",0,12,0,23,1
"162",0,12,0,18,1
"162",1,8,1,65,1
"162",1,8,0,39,0
"162",0,12,0,41,1
"162",0,12,0,100,1
"162",1,8,1,76,1
"162",1,8,1,48,1
"162",1,4,1,56,1
"162",1,4,0,0,0
"162",1,8,1,64,1
"162",0,8,0,71,1
"162",1,4,0,76,0
"162",0,8,0,25,1
"162",0,8,0,71,1
"162",0,4,1,47,0
"162",0,8,1,0,0
"162",0,12,0,100,1
"162",1,12,1,65,1
"162",0,8,1,100,0
"162",1,12,0,47,0
"162",1,16,0,58,0
"162",0,20,0,59,1
"162",1,20,1,60,1
"162",0,16,0,71,1
"162",0,16,0,87,1
"162",0,12,0,0,1
"162",1,12,1,58,1
"162",0,8,0,24,1
"162",0,8,1,64,0
"162",0,12,0,77,1
"162",1,12,1,45,1
"162",0,8,1,0,0
"162",0,12,0,100,1
"162",0,12,0,79,1
"162",1,8,0,0,0
"162",1,12,1,51,1
"162",1,12,1,0,1
"162",0,8,0,60,1
"162",0,8,1,0,0
"162",0,12,0,66,1
"162",1,12,1,63,1
"162",0,8,0,55,1
"162",1,8,1,0,1
"162",0,4,0,68,1
"162",1,4,0,74,0
"162",1,8,0,68,0
"162",0,12,0,77,1
"162",1,12,1,72,1
"162",0,8,0,100,1
"162",0,8,0,100,1
"162",0,4,1,78,0
"163",0,16,0,78,1
"163",0,16,0,41,1
"163",1,12,1,80,1
"163",1,12,1,69,1
"163",1,8,1,36,1
"163",0,8,0,64,1
"163",0,4,1,51,0
"163",1,8,0,34,0
"163",1,12,1,69,1
"163",0,12,0,41,1
"163",0,8,1,38,0
"163",0,12,0,70,1
"163",0,12,1,31,0
"163",1,16,1,69,1
"163",0,16,0,35,1
"163",0,12,0,2,1
"163",0,12,0,64,1
"163",1,8,1,63,1
"163",1,8,1,21,1
"163",0,4,0,26,1
"163",0,4,1,64,0
"163",1,8,1,23,1
"163",0,8,0,79,1
"163",0,4,0,49,1
"163",1,4,1,37,1
"163",1,2,0,47,0
"163",1,6,0,61,0
"163",1,10,1,65,1
"163",1,10,1,35,1
"163",0,6,0,63,1
"163",0,6,0,46,1
"163",0,2,1,60,0
"163",1,6,0,41,0
"163",1,10,1,56,1
"163",1,10,1,56,1
"163",0,6,0,16,1
"163",0,6,0,13,1
"163",1,2,1,20,1
"163",0,2,0,68,1
"163",0,2,0,49,1
"163",1,2,0,62,0
"163",1,6,1,63,1
"163",1,6,1,62,1
"163",0,2,0,42,1
"163",1,2,1,61,1
"163",0,2,1,61,0
"163",1,6,0,63,0
"163",0,10,0,42,1
"163",1,10,1,27,1
"163",1,6,1,62,1
"163",1,6,1,2,1
"163",1,2,0,17,0
"163",1,6,1,62,1
"163",1,6,1,67,1
"163",1,2,0,47,0
"163",0,6,0,24,1
"163",1,6,1,68,1
"163",1,2,0,19,0
"163",0,6,0,35,1
"163",1,6,1,66,1
"163",1,2,0,55,0
"163",0,6,0,16,1
"163",0,6,0,45,1
"163",1,2,0,50,0
"163",1,6,0,50,0
"163",0,10,0,33,1
"163",0,10,0,19,1
"163",0,6,1,17,0
"163",1,10,1,30,1
"163",1,10,1,21,1
"163",1,6,0,14,0
"163",1,10,1,15,1
"163",0,10,1,10,0
"163",0,14,0,23,1
"163",0,14,0,29,1
"163",1,10,1,63,1
"163",0,10,0,57,1
"163",0,6,0,21,1
"163",0,6,1,62,0
"163",0,10,0,66,1
"164",0,12,1,57,0
"164",1,16,1,70,1
"164",1,16,1,51,1
"164",0,12,0,58,1
"164",1,12,1,41,1
"164",1,8,1,41,1
"164",1,8,1,50,1
"164",0,4,1,33,0
"164",0,8,1,33,0
"164",0,12,0,49,1
"164",0,12,0,51,1
"164",0,8,0,52,1
"164",1,8,1,59,1
"164",1,4,1,33,1
"164",1,4,1,48,1
"164",0,2,0,63,1
"164",0,2,1,65,0
"164",1,6,0,41,0
"164",0,10,0,52,1
"164",1,10,1,23,1
"164",1,6,1,55,1
"164",0,6,0,56,1
"164",1,2,1,40,1
"164",1,2,0,51,0
"164",1,6,0,51,0
"164",1,10,1,48,1
"164",0,10,1,48,0
"164",0,14,1,60,0
"164",1,18,1,68,1
"164",1,18,1,53,1
"164",1,14,1,55,1
"164",0,14,0,56,1
"164",0,10,1,68,0
"164",1,14,1,50,1
"164",0,14,1,29,0
"164",0,18,0,82,1
"164",1,18,1,33,1
"164",0,14,1,36,0
"164",0,18,1,34,0
"164",1,22,1,57,1
"164",1,22,1,48,1
"164",0,18,0,52,1
"164",1,18,1,64,1
"164",0,14,0,66,1
"164",1,14,1,61,1
"164",0,10,0,49,1
"164",0,10,0,54,1
"164",0,6,0,55,1
"164",0,6,0,30,1
"164",0,2,1,47,0
"164",1,6,1,45,1
"164",0,6,0,62,1
"164",0,2,0,62,1
"164",0,2,0,26,1
"164",1,2,0,45,0
